wbf,eh_1,eh_2,eh_3,eh_4,eh_5,eh_6,eh_7,eh_8,eh_9,eh_10,eh_11,eh_12,eh_13,eh_14,eh_15,eh_16,eh_17,eh_18,eh_19,eh_20,eh_21,eh_22,eh_23,eh_24,eh_25,class,context
621.12676056338,0.028755080111342,0.55761901606674,0.41560324346328,0.046131177392172,0.099104417262023,0.65548157621271,0.046948459792641,0.3469426916174,0.072186265449079,0.023372046148047,0.026075982959918,0.094741377635416,0.94871589148875,0.65904903341865,0.23828728493015,0.042597133223981,0.043544227366586,0.10761370414377,0.022128137201935,0.060002649250255,0.12441421233775,0.024019344717615,0.065345231961236,0.040360021022076,0.027735533966678,1,2
639.13043478261,0.055533612279333,0.73276392424682,0.57140006933441,0.24725656070149,0.21870707053175,0.96644685700767,0.24730211393714,0.29941057551576,0.16528709262198,0.059861179093765,0.047494760499192,0.21963869290049,0.98621144373242,1.0069630455529,0.60693756116247,0.24448088770554,0.082089673581231,0.069847548591445,0.03960250729154,0.073670632413657,0.15516941704583,0.056033470315328,0.041916262482003,0.035533036042612,0.03335074586474,1,2
648.52941176471,0.11459599347496,0.72276403185965,0.30401552936858,0.39131771895532,0.11223699155884,1.1844253670086,0.3810349541535,0.15545706775958,0.36957378702061,0.15313895688353,0.048990518914103,0.093482504322677,0.3671662465869,1.3226614678802,0.86467400135472,0.37899548446197,0.11422685762094,0.064708664577926,0.088515976158119,0.043504713705928,0.065196764310492,0.1340462080135,0.052584536852387,0.027085865974764,0.02770245460502,1,2
212.01923076923,0.020428496221085,0.34537508180369,0.19854578358665,0.032949358636345,0.036891173674467,0.43575144200731,0.031204762485969,0.11290543877466,0.030515367602348,0.018953013180083,0.022259755121188,0.035065308152317,0.34566548789595,0.43901994134538,0.19731967771609,0.032601756681875,0.030726756086794,0.038483239004673,0.0213516851711,0.023517670697784,0.080928971130237,0.021700836535461,0.038863802657972,0.025166717226917,0.02996964551452,1,2
580.26315789474,0.067822694741957,0.19272687968597,0.27922999418378,0.043293861539254,0.26515738274451,0.15208683306788,0.040746138712112,0.13066558349791,0.050687418718595,0.02313038144188,0.042506563978862,0.27340974496234,0.34702728744999,0.13938180702844,0.030570605275509,0.023999783020377,0.038011451297405,0.020558567018274,0.035318886248108,0.04117037151131,0.019786354098279,0.021089389802869,0.020373935712171,0.019591443659375,0.029405914887801,1,2
630,0.11370967282279,0.74097348783917,0.45696733518526,0.24648174808375,0.20454936248454,0.88970199729812,0.24392106876372,0.94185028486812,0.14150841108379,0.068507188546396,0.051445203141948,0.21149088103,1.5970847144246,0.92860171918302,0.50063082055429,0.22475763813416,0.12774143127914,0.21510621080328,0.053097489262426,0.090025041927455,0.12196486345098,0.066413851403673,0.080413665256557,0.049083603362409,0.045799967214381,1,2
604.1095890411,0.023416779193246,0.27774157354536,0.34544704381111,0.028456137506959,0.27865897382799,0.27306777339406,0.04381784185897,0.19806825645434,0.074690616289799,0.022068359836662,0.049079142465134,0.32719516389137,0.53682853011777,0.27533885010959,0.085291078763416,0.047133266902624,0.048672395558196,0.020631235281401,0.058255783222184,0.071618965184179,0.025999195776138,0.041047926905606,0.02213328234324,0.021779553970479,0.045137172900393,1,2
658.20895522388,0.057538478565227,0.32773396332777,0.1406375018143,0.13247721918758,0.050733372557103,0.81332370360628,0.12719188178963,0.056798079140642,0.300905676309,0.15646242646728,0.027464990190062,0.042904825273835,0.15698541930061,0.97788991270061,0.34475946166748,0.12291412903826,0.033906447061434,0.046385449647991,0.068886915622216,0.032218990895596,0.050075678784827,0.14989769655014,0.030148160277275,0.053125333597722,0.032808034352551,1,2
648.52941176471,0.13153550947142,0.59839120557837,0.31578284060141,0.21324544433246,0.10281005099116,0.66804023413571,0.20739918431271,0.081699616997108,0.13238128743031,0.10928483431797,0.034258545028444,0.095435761576445,0.42337271136579,0.78040833535742,0.49670709525401,0.20102566363957,0.10931774219576,0.052648150104041,0.11485837379573,0.037434799861996,0.20421028420511,0.1001403750349,0.039943626636583,0.075829099055088,0.035536119507733,1,2
604.1095890411,0.062086131290757,0.63707419851059,0.67277991641404,0.06932648246239,0.46794630785909,0.6587371784194,0.068384806562505,0.54752679558522,0.15852820454683,0.021784334618742,0.051638486059113,0.5325629386928,1.289875423864,0.65212725120177,0.21535045005757,0.087230628384535,0.10559438725185,0.069615762681269,0.082233701396152,0.16085836260966,0.062843889082882,0.064613390488809,0.054195138289015,0.026695836916521,0.043112503023047,1,2
