wbf,eh_1,eh_2,eh_3,eh_4,eh_5,eh_6,eh_7,eh_8,eh_9,eh_10,eh_11,eh_12,eh_13,eh_14,eh_15,eh_16,eh_17,eh_18,eh_19,eh_20,eh_21,eh_22,eh_23,eh_24,eh_25,class,context
612.5,0.061246187132594,0.26134075726419,0.31760953579487,0.092460429563973,0.21023619851391,0.37847746965374,0.074103649686174,0.46168568060637,0.13187172528647,0.039746009433765,0.075715831180522,0.20947782719372,0.87981964023242,0.37803141006878,0.14590734947446,0.074753418323287,0.042233419404663,0.065048734466657,0.031759429731975,0.12022789652034,0.079786458242741,0.028247658126037,0.031520823705576,0.024890350243309,0.024994733352188,1,2
621.12676056338,0.68489384808198,0.71728333991216,0.57708812432127,0.50220737052581,0.49883455039136,0.58589552987382,0.39870310581204,0.56543573700226,0.4706739272937,0.3005064699562,0.29909592072503,0.48394248716315,0.72067781913864,0.50884458281634,0.31914364890494,0.25446939646137,0.20914033711359,0.21457286823893,0.20990059763059,0.23793330013577,0.21611685438757,0.18186861927926,0.13707847333031,0.14513525156495,0.16997787434546,1,2
580.26315789474,0.3358747278648,0.7594827369769,0.80705681601969,0.39588470325888,0.90369203399727,0.59665017963634,0.34056673075991,0.31673264262111,0.17135455434973,0.21329053973187,0.41783819119258,1.0486605410316,0.87226009348557,0.53990468566812,0.35236344269799,0.20774901962519,0.14655859463592,0.1351627636881,0.1851101106243,0.095486678614518,0.11598201985156,0.071588024894873,0.085577724640631,0.099996421687364,0.23662987599858,1,2
658.20895522388,0.1009758031939,0.66244491410369,0.37986504758033,0.18229495503411,0.097847427553815,1.0088506816002,0.1764801675173,0.19037203591004,0.16613788996821,0.10041195651784,0.029707956024168,0.092752261401889,0.55715506646533,1.1145843388583,0.47730124004325,0.17267466283021,0.062909590954746,0.033267038362114,0.088173553630009,0.028393584667621,0.14647011501804,0.095841889980201,0.024306357306442,0.065250004002688,0.030655169720779,1,2
722.95081967213,0.016268768265654,0.05625573044166,0.024934962392275,0.17949339902166,0.020338030331527,0.062185056076273,0.19772464082297,0.019468671084087,0.11207868806315,0.033189500196873,0.033130920241321,0.017993117026974,0.017408227217229,0.063148457042822,0.40820230443002,0.19815314680843,0.084083004000377,0.018152309172974,0.020862992480723,0.025607412315122,0.019421248323983,0.014965967965924,0.056110472404042,0.031817260012937,0.018119700433156,1,2
630,0.27021612856355,0.5209697123089,0.33671395256534,0.21750283957919,0.18328814309213,0.61692489297427,0.17575703585021,0.35120261431824,0.16032067854537,0.069017883023021,0.077001078590081,0.13968551097768,0.59946439002446,0.6025936218078,0.31200619007035,0.13774686937665,0.062763659659123,0.079962726633519,0.048061439018318,0.056165443721172,0.084498677201441,0.047333179208695,0.065393523566018,0.049894415227643,0.061167757402702,1,2
558.22784810127,0.20240056370642,0.28065834337485,0.56440637972403,0.18036927652685,0.80521900839925,0.18739929566659,0.28222861961656,0.25707687601559,0.067885961695838,0.11244641123488,0.38593825099983,0.82985660857778,0.53067306191886,0.15960489997375,0.090777371554628,0.11728990174126,0.052153090023956,0.20991108204285,0.093731368850984,0.069606506252364,0.051992924899929,0.035075870486914,0.057144497042193,0.12098396245163,0.299244026001,1,2
580.26315789474,0.058743214124902,0.11890037880798,0.1677551188516,0.067055861670652,0.89864408927568,0.087952853746723,0.57808595941099,0.1205696817812,0.036047621411376,0.049183045121398,0.22094108167126,1.1146443644352,0.19134413320829,0.082370255301189,0.075409081288649,0.086099934242159,0.035722094379012,0.082030721094543,0.18357241953571,0.020819886327908,0.043927695195937,0.036881037919096,0.033742371683069,0.13632480409794,0.6465146778871,1,2
612.5,0.15709953063981,0.72369087031241,0.72717706732905,0.1709133771451,0.63742303886535,0.69859308940446,0.16418604617904,0.58279506845028,0.22080816839667,0.068066851751424,0.17187687792642,0.69972111668572,1.3660989584353,0.69602626250367,0.31074414082701,0.14403463698517,0.095807559518474,0.073811900765472,0.095166051673703,0.21043544794771,0.082807536885438,0.066223730052599,0.048542703906338,0.037086599986107,0.075226374403167,1,2
648.52941176471,0.089453643667121,0.29568092804756,0.18847423867991,0.15475752626486,0.11988806994252,0.65675461632933,0.15268481606787,0.30458611324513,0.22802309282257,0.071111290271298,0.057363417359732,0.09868888820036,0.55547900906187,0.68552742223501,0.28371919153289,0.1362382712432,0.092361050924385,0.087929351586742,0.048768630569394,0.061045093862243,0.15287930546844,0.07147272752953,0.052417211921317,0.048834893718034,0.045574626289332,1,2
