mfcc_1_mu,mfcc_1_sd,mfcc_2_mu,mfcc_2_sd,mfcc_3_mu,mfcc_3_sd,mfcc_4_mu,mfcc_4_sd,mfcc_5_mu,mfcc_5_sd,mfcc_6_mu,mfcc_6_sd,mfcc_7_mu,mfcc_7_sd,mfcc_8_mu,mfcc_8_sd,mfcc_9_mu,mfcc_9_sd,mfcc_10_mu,mfcc_10_sd,mfcc_11_mu,mfcc_11_sd,mfcc_12_mu,mfcc_12_sd,mfcc_13_mu,mfcc_13_sd,class,context
2.805672,0.73278440159163,-4.235416,0.55969894885018,-0.828971848,0.94127833292335,-1.369788,0.71684169340518,-1.6083994,0.52840834837239,-1.2946932,0.39662706884145,-0.389664976,0.57871169781066,-0.94254322,0.85602627172377,-0.6602311,0.48590675874642,-0.93118,0.39119859258438,-0.086251522,0.27729972175187,-0.41977756,0.63532922320146,0.13209282,0.33475078778469,1,2
-0.47830724137931,2.1831374102391,-3.4104206896552,1.8054459340981,0.36096124137931,0.69064156196503,-0.94664172413793,1.5047876538122,-0.66680710344828,0.98570873058114,-0.44535751724138,0.82669361442676,0.035964862068966,0.55289091253624,-0.20153027586207,0.75712984869635,0.15189917241379,0.47459670613233,-0.41185482758621,0.60737446702787,-0.18242032586207,0.41787261690226,0.078077,0.44519313524187,0.008940724137931,0.52336381372445,1,2
1.7538816857143,1.1232746437636,-3.4861,1.783415572434,-0.74557142857143,1.4245535879529,-1.3547118,1.031676000633,-0.87911828571429,0.80516538329352,-0.93008914285714,0.80420541361155,-0.30094988,0.52726734699619,-0.8058496,0.67708777221844,-0.34428076,0.57451478762629,-0.72134628571429,0.52902952969206,-0.280212478,0.37581339998839,-0.23783622857143,0.4093570723734,-0.51637077142857,0.49680139878335,1,2
1.3261957575758,3.1313257474702,-4.1816878787879,1.5496742044227,-1.1352743030303,1.91532474074,-1.6245414545455,1.5667490190582,-0.10370948484848,0.87578310334272,-0.2892600969697,0.77640017960606,-0.52445506060606,0.67720269039326,-0.62007306060606,0.84756735189872,-0.2115176969697,0.52823696940377,-0.38343636363636,0.55283698054626,-0.15549542424242,0.42167055137207,0.11570498181818,0.51353817031655,-0.012214848484848,0.49172809004972,1,2
-0.52177555555556,2.3206407100046,-3.083325,1.0341247763138,-0.032904722222222,1.4945107416057,-1.1062291472222,1.238979385212,-0.26689186944444,0.78699145053188,-0.38642719444444,1.0135378672368,-0.52292594444444,0.5080302668777,-0.82944433333333,0.61978528626466,-0.042955475,0.41339630047533,-0.32000113888889,0.58153187622134,-0.033737388888889,0.6836063596597,-0.063141666666667,0.43686593988456,-0.27972444444444,0.34222189638737,1,2
2.43416,2.2147996094455,-4.5303,1.4853888954645,-1.2703257307692,2.3049931613457,-1.0184596153846,1.0088685641216,0.37627730769231,1.1741875641271,-0.88617307692308,0.39437890956998,-0.22315348461538,0.52582481487569,-0.40454765384615,0.94173811571677,-0.062331130769231,0.52814585194003,-0.71241511538462,0.58625354331895,0.18988969230769,0.42062987383701,-0.12718903846154,0.61467264902989,-0.49743090330769,0.52298202246262,1,2
4.0505297692308,2.1109387365562,-3.9837128205128,0.94073300230751,-3.3266510512821,2.0485259441802,-2.3426079487179,0.81993317390983,-0.21224641025641,0.8987243626827,-0.85515846153846,0.51615834799787,-0.37736088461538,0.74087270417843,-0.81977056410256,0.3650528886442,-0.48794264102564,0.42880109138881,-1.0286605128205,0.484896511142,-0.10712733846154,0.4427101682322,-0.035308907692308,0.61754635564438,-0.23659443589744,0.65774693529428,1,2
-1.7492642631579,3.2158539492256,-3.2181684210526,0.89647506118049,0.20098044736842,1.0326280248997,-1.0838504473684,1.6836436349855,-0.30645494736842,0.77741140270475,-1.0176598039474,1.2141297918954,0.22676950789474,0.48580988681801,0.024153694210526,0.66202477640904,-0.0787745,0.55913569735195,-0.20586215789474,0.75180476879064,0.28454051842105,0.67713019870471,0.25508286842105,0.48420816835004,-0.079427363157895,0.48086879870798,1,2
-0.48807897058824,3.5718635800228,-2.2518555882353,0.91892706454862,-0.013649882352941,1.6744207715795,-0.55051778235294,0.92415415895639,-0.78210561764706,1.0085298318698,-0.53596987058824,0.77026492508865,0.052996380882353,0.51308579583224,-0.43411403529412,0.89282977768462,-0.58534202941176,0.99754452728925,-0.43509014117647,0.64252513196704,-0.19064885294118,0.43601525257854,-0.20596088235294,0.79535093866203,-0.23210373529412,0.58543534832727,1,2
0.93566886363636,1.6066324906946,-4.5637772727273,2.4018445586081,-0.80228068181818,1.8546250099749,-0.79281456818182,0.86375627520495,0.42361909090909,1.1561495323247,-0.048248404545455,0.88767025730594,-0.51266379545455,0.81372124237407,0.28608404545455,1.1057341584307,-0.22195493181818,0.5306177130325,-0.39229924090909,0.77451869755491,-0.33604762727273,0.54677599982637,0.21453560227273,0.41168532998131,0.066006038636364,0.3930568283087,1,2
