baseline-CC,baseline-ACC,baseline-MS,baseline-DyS,real_baseline
0.45,0.45,0.48,0.46,0.43
0.45,0.45,0.48,0.47,0.43
0.47,0.48,0.51,0.5,0.45
0.49,0.52,0.54,0.53,0.47
0.49,0.52,0.54,0.54,0.47
0.49,0.52,0.54,0.54,0.47
0.49,0.52,0.54,0.54,0.45
0.49,0.52,0.54,0.54,0.45
0.49,0.52,0.54,0.52,0.45
0.49,0.52,0.54,0.51,0.45
0.49,0.52,0.54,0.52,0.45
0.49,0.52,0.54,0.51,0.47
0.49,0.52,0.54,0.52,0.49
0.47,0.48,0.51,0.5,0.47
0.45,0.45,0.48,0.47,0.47
0.43,0.41,0.44,0.44,0.45
0.43,0.41,0.44,0.44,0.43
0.43,0.41,0.44,0.44,0.41
0.43,0.41,0.44,0.44,0.41
0.45,0.45,0.48,0.47,0.43
0.47,0.48,0.51,0.5,0.45
0.47,0.48,0.51,0.5,0.45
0.47,0.48,0.51,0.5,0.45
0.47,0.48,0.51,0.5,0.45
0.47,0.48,0.51,0.5,0.45
0.49,0.52,0.54,0.52,0.47
0.49,0.52,0.54,0.52,0.47
0.49,0.52,0.54,0.52,0.47
0.49,0.52,0.54,0.52,0.47
0.49,0.52,0.54,0.52,0.47
0.47,0.48,0.51,0.49,0.45
0.47,0.48,0.51,0.5,0.45
0.47,0.48,0.51,0.5,0.45
0.49,0.52,0.54,0.53,0.47
0.49,0.52,0.54,0.54,0.49
0.49,0.52,0.54,0.54,0.49
0.47,0.48,0.51,0.51,0.47
0.47,0.48,0.51,0.51,0.47
0.45,0.45,0.48,0.48,0.45
0.45,0.45,0.48,0.48,0.45
0.45,0.45,0.48,0.48,0.47
0.45,0.45,0.48,0.47,0.47
0.47,0.48,0.51,0.5,0.49
0.45,0.45,0.49,0.48,0.47
0.45,0.45,0.49,0.48,0.47
0.43,0.41,0.45,0.44,0.45
0.45,0.45,0.49,0.48,0.47
0.47,0.48,0.53,0.52,0.49
0.47,0.48,0.53,0.52,0.49
0.49,0.52,0.58,0.55,0.51
0.49,0.52,0.63,0.55,0.51
0.47,0.48,0.63,0.53,0.51
