baseline-CC,baseline-ACC,baseline-MS,baseline-DyS,real_baseline
0.43,0.41,0.41,0.46,0.45
0.43,0.41,0.41,0.46,0.45
0.45,0.44,0.44,0.5,0.47
0.47,0.47,0.47,0.54,0.49
0.47,0.47,0.47,0.53,0.51
0.49,0.51,0.51,0.55,0.53
0.49,0.51,0.51,0.55,0.53
0.49,0.51,0.53,0.56,0.55
0.51,0.54,0.55,0.58,0.57
0.53,0.58,0.59,0.6,0.59
0.55,0.61,0.62,0.64,0.61
0.57,0.65,0.66,0.67,0.63
0.57,0.65,0.66,0.67,0.63
0.57,0.65,0.66,0.66,0.63
0.55,0.61,0.62,0.64,0.61
0.55,0.61,0.62,0.64,0.61
0.53,0.58,0.59,0.6,0.59
0.53,0.58,0.59,0.61,0.59
0.53,0.58,0.59,0.61,0.59
0.55,0.61,0.62,0.63,0.61
0.57,0.65,0.66,0.65,0.61
0.57,0.65,0.66,0.65,0.61
0.57,0.65,0.66,0.68,0.63
0.59,0.68,0.69,0.71,0.65
0.59,0.68,0.69,0.7,0.65
0.61,0.72,0.73,0.73,0.67
0.61,0.72,0.73,0.73,0.67
0.61,0.72,0.73,0.72,0.67
0.63,0.75,0.76,0.76,0.69
0.63,0.75,0.76,0.74,0.69
0.63,0.75,0.76,0.74,0.69
0.65,0.78,0.8,0.77,0.71
0.67,0.82,0.83,0.79,0.73
0.69,0.85,0.87,0.82,0.75
0.71,0.89,0.9,0.86,0.76
0.71,0.89,0.9,0.86,0.76
0.71,0.89,0.89,0.86,0.76
0.71,0.89,0.9,0.86,0.76
0.69,0.85,0.87,0.83,0.75
0.69,0.85,0.87,0.83,0.75
0.71,0.89,0.89,0.86,0.76
0.69,0.85,0.85,0.84,0.76
0.69,0.85,0.87,0.86,0.76
0.67,0.82,0.82,0.83,0.75
0.65,0.78,0.8,0.78,0.73
0.65,0.78,0.8,0.78,0.73
0.67,0.82,0.82,0.8,0.75
0.67,0.82,0.82,0.79,0.75
0.67,0.82,0.82,0.78,0.75
0.67,0.82,0.83,0.79,0.76
0.69,0.85,0.89,0.83,0.78
0.69,0.85,0.87,0.82,0.78
0.69,0.85,0.86,0.82,0.78
0.67,0.82,0.84,0.81,0.78
0.67,0.82,0.85,0.81,0.78
0.67,0.82,0.85,0.81,0.76
0.65,0.78,0.81,0.79,0.75
0.63,0.75,0.76,0.75,0.73
0.63,0.75,0.76,0.74,0.71
0.63,0.75,0.77,0.74,0.71
0.63,0.75,0.79,0.75,0.71
0.61,0.72,0.73,0.71,0.69
0.61,0.72,0.73,0.71,0.69
0.63,0.75,0.75,0.73,0.71
0.61,0.72,0.72,0.7,0.71
0.61,0.72,0.7,0.69,0.71
0.61,0.72,0.7,0.69,0.71
0.63,0.75,0.74,0.72,0.73
0.63,0.75,0.75,0.73,0.73
0.61,0.72,0.72,0.71,0.73
0.61,0.72,0.71,0.71,0.73
0.59,0.68,0.69,0.69,0.75
0.59,0.68,0.69,0.69,0.75
0.61,0.72,0.7,0.7,0.75
0.61,0.72,0.7,0.69,0.75
0.59,0.68,0.66,0.66,0.73
0.59,0.68,0.66,0.66,0.73
0.59,0.68,0.66,0.66,0.73
0.59,0.68,0.66,0.66,0.75
0.59,0.68,0.66,0.66,0.75
0.59,0.68,0.66,0.66,0.76
0.57,0.65,0.63,0.64,0.76
0.57,0.65,0.63,0.64,0.76
0.57,0.65,0.63,0.64,0.76
0.55,0.61,0.6,0.62,0.76
0.55,0.61,0.6,0.6,0.76
0.55,0.61,0.6,0.6,0.76
0.55,0.61,0.59,0.6,0.76
0.55,0.61,0.58,0.58,0.76
0.57,0.65,0.62,0.63,0.78
0.57,0.65,0.63,0.63,0.78
0.57,0.65,0.64,0.64,0.78
0.57,0.65,0.64,0.64,0.76
0.57,0.65,0.63,0.63,0.76
0.57,0.65,0.67,0.65,0.78
0.57,0.65,0.69,0.66,0.8
0.55,0.61,0.67,0.64,0.8
0.53,0.58,0.65,0.61,0.8
0.55,0.61,0.69,0.65,0.82
0.55,0.61,0.69,0.65,0.82
0.55,0.61,0.69,0.65,0.8
0.53,0.58,0.63,0.6,0.8
0.55,0.61,0.67,0.65,0.8
0.55,0.61,0.69,0.65,0.8
0.57,0.65,0.69,0.66,0.8
0.55,0.61,0.65,0.63,0.78
0.57,0.65,0.67,0.66,0.8
