baseline-CC,baseline-ACC,baseline-MS,baseline-DyS,real_baseline
0.5,0.54,0.55,0.55,0.5
0.5,0.55,0.57,0.56,0.51
0.51,0.57,0.59,0.57,0.52
0.51,0.57,0.59,0.57,0.52
0.51,0.57,0.59,0.58,0.53
0.52,0.59,0.61,0.59,0.54
0.52,0.59,0.61,0.59,0.54
0.53,0.61,0.61,0.6,0.55
0.52,0.59,0.59,0.59,0.55
0.52,0.59,0.59,0.59,0.55
0.52,0.59,0.59,0.59,0.55
0.53,0.61,0.61,0.6,0.56
0.52,0.59,0.59,0.59,0.55
0.52,0.59,0.59,0.58,0.55
0.51,0.57,0.57,0.57,0.54
0.51,0.57,0.57,0.57,0.54
0.5,0.55,0.55,0.56,0.53
0.5,0.55,0.55,0.56,0.53
0.5,0.55,0.55,0.55,0.53
0.5,0.55,0.55,0.55,0.53
0.5,0.55,0.55,0.56,0.52
0.5,0.55,0.55,0.56,0.52
0.5,0.55,0.55,0.56,0.53
0.51,0.57,0.57,0.58,0.54
0.51,0.57,0.57,0.58,0.54
0.51,0.57,0.57,0.58,0.54
0.52,0.59,0.59,0.6,0.55
0.51,0.57,0.57,0.58,0.54
0.51,0.57,0.57,0.58,0.54
0.51,0.57,0.57,0.58,0.54
0.52,0.59,0.59,0.59,0.55
0.52,0.59,0.59,0.59,0.55
0.53,0.61,0.61,0.6,0.56
0.54,0.63,0.63,0.62,0.57
0.55,0.64,0.64,0.63,0.58
0.56,0.66,0.66,0.64,0.59
0.57,0.68,0.68,0.66,0.6
0.57,0.68,0.68,0.66,0.6
0.57,0.68,0.68,0.67,0.6
0.58,0.7,0.7,0.68,0.61
0.57,0.68,0.68,0.67,0.61
0.56,0.66,0.66,0.66,0.61
0.56,0.66,0.66,0.65,0.61
0.55,0.64,0.64,0.64,0.6
0.54,0.63,0.63,0.62,0.59
0.55,0.64,0.64,0.63,0.6
0.56,0.66,0.66,0.65,0.61
0.55,0.64,0.64,0.63,0.6
0.56,0.66,0.66,0.65,0.61
0.55,0.64,0.64,0.63,0.61
0.55,0.64,0.64,0.63,0.61
0.54,0.63,0.63,0.62,0.61
0.55,0.64,0.64,0.64,0.62
0.55,0.64,0.66,0.64,0.63
0.56,0.66,0.68,0.66,0.64
0.56,0.66,0.68,0.65,0.64
0.55,0.64,0.66,0.65,0.63
0.55,0.64,0.66,0.64,0.63
0.55,0.64,0.66,0.64,0.63
0.56,0.66,0.68,0.66,0.64
0.57,0.68,0.7,0.67,0.65
0.57,0.68,0.7,0.67,0.65
0.58,0.7,0.72,0.69,0.66
0.58,0.7,0.72,0.69,0.66
0.57,0.68,0.7,0.68,0.66
0.56,0.66,0.68,0.66,0.65
0.56,0.66,0.68,0.66,0.65
0.56,0.66,0.68,0.66,0.65
0.56,0.66,0.68,0.66,0.65
0.56,0.66,0.68,0.66,0.66
0.57,0.68,0.68,0.67,0.67
0.56,0.66,0.66,0.66,0.67
0.57,0.68,0.68,0.68,0.68
0.58,0.7,0.7,0.69,0.69
0.58,0.7,0.7,0.69,0.69
0.58,0.7,0.7,0.69,0.69
0.58,0.7,0.7,0.69,0.69
0.59,0.72,0.72,0.7,0.7
0.59,0.72,0.72,0.7,0.71
0.6,0.73,0.73,0.72,0.72
0.59,0.72,0.72,0.7,0.72
0.59,0.72,0.72,0.7,0.73
0.6,0.73,0.73,0.72,0.74
0.61,0.75,0.75,0.74,0.75
0.61,0.75,0.75,0.74,0.76
0.61,0.75,0.75,0.74,0.76
0.61,0.75,0.75,0.74,0.76
0.61,0.75,0.75,0.74,0.76
0.61,0.75,0.75,0.74,0.76
0.61,0.75,0.75,0.74,0.76
0.62,0.77,0.77,0.75,0.77
0.62,0.77,0.77,0.75,0.77
0.62,0.77,0.77,0.76,0.77
0.61,0.75,0.75,0.74,0.76
0.6,0.73,0.75,0.73,0.76
0.59,0.72,0.73,0.71,0.76
0.59,0.72,0.73,0.73,0.77
0.59,0.72,0.75,0.74,0.78
0.59,0.72,0.75,0.74,0.78
0.6,0.73,0.77,0.76,0.79
0.6,0.73,0.79,0.77,0.79
0.6,0.73,0.78,0.75,0.79
0.6,0.73,0.77,0.75,0.79
0.6,0.73,0.79,0.75,0.79
0.6,0.73,0.78,0.75,0.79
0.6,0.73,0.78,0.75,0.78
0.6,0.73,0.77,0.74,0.78
0.6,0.73,0.75,0.74,0.78
0.59,0.72,0.74,0.72,0.77
0.6,0.73,0.75,0.73,0.77
0.6,0.73,0.75,0.73,0.77
0.59,0.72,0.74,0.72,0.77
0.59,0.72,0.74,0.72,0.77
0.59,0.72,0.74,0.72,0.77
0.58,0.7,0.72,0.7,0.77
0.59,0.72,0.72,0.71,0.77
0.58,0.7,0.72,0.7,0.77
0.58,0.7,0.71,0.7,0.77
0.58,0.7,0.71,0.7,0.77
0.58,0.7,0.72,0.7,0.76
0.58,0.7,0.72,0.7,0.76
0.58,0.7,0.72,0.7,0.77
0.58,0.7,0.72,0.7,0.77
0.59,0.72,0.72,0.71,0.77
0.59,0.72,0.72,0.7,0.77
0.58,0.7,0.71,0.7,0.77
0.57,0.68,0.69,0.68,0.76
0.57,0.68,0.69,0.67,0.76
0.57,0.68,0.7,0.68,0.76
0.57,0.68,0.7,0.68,0.76
0.58,0.7,0.71,0.7,0.77
0.58,0.7,0.72,0.7,0.77
0.58,0.7,0.72,0.7,0.77
0.57,0.68,0.72,0.69,0.77
0.56,0.66,0.7,0.68,0.76
0.56,0.66,0.7,0.68,0.76
0.55,0.64,0.69,0.66,0.75
0.55,0.64,0.68,0.65,0.75
0.54,0.63,0.66,0.64,0.75
0.54,0.63,0.66,0.64,0.76
0.54,0.63,0.66,0.64,0.76
0.54,0.63,0.66,0.64,0.75
0.55,0.64,0.67,0.66,0.75
0.55,0.64,0.67,0.66,0.76
0.55,0.64,0.68,0.66,0.76
