baseline-CC,baseline-ACC,baseline-MS,baseline-DyS,real_baseline
0.5,0.53,0.53,0.55,0.5
0.51,0.54,0.54,0.56,0.5
0.52,0.56,0.56,0.58,0.51
0.51,0.54,0.54,0.56,0.5
0.51,0.54,0.54,0.56,0.51
0.52,0.56,0.56,0.57,0.52
0.51,0.54,0.54,0.55,0.52
0.51,0.54,0.54,0.55,0.53
0.51,0.54,0.54,0.55,0.53
0.5,0.53,0.53,0.53,0.53
0.5,0.53,0.53,0.53,0.53
0.5,0.53,0.53,0.54,0.53
0.5,0.53,0.53,0.54,0.53
0.5,0.51,0.51,0.51,0.53
0.49,0.49,0.49,0.49,0.52
0.49,0.49,0.49,0.5,0.52
0.49,0.49,0.49,0.5,0.52
0.49,0.49,0.49,0.49,0.52
0.49,0.49,0.49,0.49,0.52
0.49,0.49,0.49,0.49,0.52
0.49,0.49,0.49,0.49,0.52
0.48,0.47,0.47,0.48,0.51
0.48,0.47,0.47,0.48,0.51
0.49,0.49,0.49,0.49,0.52
0.48,0.47,0.47,0.48,0.51
0.48,0.47,0.47,0.48,0.51
0.49,0.49,0.49,0.49,0.52
0.49,0.49,0.49,0.49,0.52
0.49,0.49,0.49,0.49,0.52
0.49,0.49,0.49,0.49,0.52
0.49,0.49,0.49,0.49,0.52
0.49,0.49,0.49,0.49,0.52
0.49,0.49,0.49,0.49,0.53
0.49,0.49,0.49,0.49,0.53
0.5,0.51,0.51,0.51,0.53
0.5,0.51,0.51,0.51,0.54
0.5,0.53,0.53,0.52,0.55
0.5,0.53,0.53,0.52,0.55
0.51,0.54,0.54,0.53,0.56
0.52,0.56,0.56,0.54,0.57
0.52,0.56,0.56,0.53,0.57
0.52,0.56,0.56,0.53,0.57
0.53,0.58,0.58,0.55,0.58
0.52,0.56,0.56,0.53,0.58
0.52,0.56,0.56,0.53,0.57
0.52,0.56,0.56,0.53,0.58
0.53,0.58,0.58,0.55,0.59
0.53,0.58,0.58,0.54,0.59
0.54,0.6,0.6,0.56,0.6
0.54,0.6,0.6,0.56,0.6
0.54,0.6,0.6,0.56,0.6
0.54,0.6,0.58,0.56,0.6
0.55,0.62,0.6,0.58,0.61
0.56,0.63,0.62,0.59,0.61
0.57,0.65,0.63,0.6,0.62
0.58,0.67,0.65,0.61,0.62
0.57,0.65,0.63,0.6,0.62
0.58,0.67,0.65,0.61,0.63
0.58,0.67,0.65,0.62,0.64
0.59,0.69,0.67,0.63,0.65
0.6,0.7,0.68,0.64,0.65
0.61,0.72,0.7,0.66,0.66
0.62,0.74,0.7,0.66,0.66
0.62,0.74,0.7,0.67,0.66
0.62,0.74,0.7,0.66,0.66
0.62,0.74,0.7,0.66,0.66
0.62,0.74,0.7,0.66,0.66
0.62,0.74,0.7,0.66,0.66
0.61,0.72,0.68,0.65,0.66
0.62,0.74,0.7,0.66,0.67
0.63,0.76,0.72,0.68,0.68
0.63,0.76,0.72,0.68,0.68
0.64,0.77,0.73,0.69,0.69
0.65,0.79,0.75,0.7,0.7
0.65,0.79,0.75,0.7,0.7
0.65,0.79,0.75,0.71,0.71
0.64,0.77,0.74,0.69,0.7
0.65,0.79,0.75,0.71,0.71
0.66,0.81,0.77,0.73,0.72
0.66,0.81,0.77,0.73,0.72
0.65,0.79,0.75,0.71,0.71
0.66,0.81,0.77,0.73,0.72
0.67,0.83,0.79,0.74,0.73
0.68,0.84,0.81,0.76,0.74
0.69,0.86,0.83,0.78,0.75
0.69,0.86,0.83,0.78,0.75
0.69,0.86,0.81,0.77,0.75
0.69,0.86,0.81,0.77,0.75
0.68,0.84,0.79,0.76,0.74
0.67,0.83,0.77,0.74,0.74
0.67,0.83,0.77,0.74,0.74
0.66,0.81,0.75,0.73,0.73
0.67,0.83,0.77,0.74,0.74
0.67,0.83,0.75,0.74,0.74
0.67,0.83,0.75,0.74,0.74
0.66,0.81,0.74,0.73,0.74
0.66,0.81,0.74,0.74,0.74
0.67,0.83,0.76,0.76,0.75
