baseline-CC,baseline-ACC,baseline-MS,baseline-DyS,real_baseline
0.47,0.47,0.47,0.46,0.47
0.47,0.47,0.47,0.46,0.47
0.49,0.49,0.49,0.48,0.49
0.49,0.49,0.49,0.48,0.49
0.49,0.49,0.49,0.48,0.49
0.47,0.47,0.47,0.46,0.47
0.49,0.49,0.49,0.48,0.49
0.49,0.49,0.49,0.48,0.49
0.49,0.49,0.49,0.48,0.49
0.49,0.49,0.49,0.48,0.49
0.51,0.51,0.51,0.5,0.51
0.53,0.53,0.53,0.52,0.53
0.53,0.53,0.53,0.52,0.53
0.51,0.51,0.51,0.5,0.51
0.49,0.49,0.49,0.49,0.51
0.49,0.49,0.49,0.49,0.51
0.47,0.47,0.47,0.47,0.49
0.49,0.49,0.49,0.49,0.51
0.51,0.51,0.51,0.51,0.51
0.51,0.51,0.51,0.51,0.51
0.49,0.49,0.49,0.49,0.49
0.49,0.49,0.49,0.49,0.49
0.51,0.51,0.52,0.51,0.51
0.49,0.49,0.49,0.49,0.49
0.51,0.51,0.52,0.51,0.51
0.51,0.51,0.52,0.51,0.51
0.53,0.53,0.54,0.53,0.53
0.53,0.53,0.54,0.53,0.53
0.53,0.53,0.54,0.53,0.53
0.55,0.55,0.56,0.56,0.55
0.57,0.57,0.58,0.58,0.57
0.57,0.57,0.58,0.58,0.57
0.55,0.55,0.56,0.56,0.55
0.57,0.57,0.58,0.58,0.57
0.57,0.57,0.57,0.57,0.57
0.55,0.55,0.55,0.55,0.57
0.55,0.55,0.55,0.55,0.57
0.53,0.53,0.53,0.53,0.55
0.53,0.53,0.53,0.53,0.55
0.53,0.53,0.53,0.53,0.55
0.53,0.53,0.53,0.53,0.55
0.53,0.53,0.53,0.53,0.55
0.53,0.53,0.53,0.53,0.55
0.53,0.53,0.53,0.53,0.55
0.53,0.53,0.53,0.54,0.55
0.55,0.55,0.56,0.56,0.57
0.55,0.55,0.56,0.56,0.57
0.55,0.55,0.56,0.56,0.57
0.53,0.53,0.53,0.54,0.55
0.51,0.51,0.51,0.51,0.53
0.51,0.51,0.51,0.51,0.53
0.49,0.49,0.49,0.49,0.51
0.51,0.51,0.51,0.51,0.53
0.49,0.49,0.49,0.49,0.51
0.47,0.47,0.47,0.47,0.49
0.49,0.49,0.49,0.49,0.51
0.49,0.49,0.49,0.49,0.51
0.49,0.49,0.49,0.49,0.51
0.47,0.47,0.47,0.48,0.49
0.49,0.49,0.49,0.5,0.51
0.49,0.49,0.49,0.51,0.51
0.49,0.49,0.49,0.51,0.51
0.49,0.49,0.49,0.51,0.49
0.49,0.49,0.49,0.51,0.49
0.51,0.51,0.52,0.53,0.51
0.51,0.51,0.51,0.52,0.49
0.53,0.53,0.53,0.54,0.51
0.55,0.55,0.56,0.56,0.53
0.55,0.55,0.56,0.56,0.53
0.55,0.55,0.56,0.56,0.55
0.53,0.53,0.53,0.54,0.53
0.55,0.55,0.56,0.56,0.55
0.55,0.55,0.56,0.56,0.55
0.53,0.53,0.53,0.54,0.53
0.53,0.53,0.53,0.53,0.53
0.53,0.53,0.53,0.53,0.53
0.53,0.53,0.53,0.53,0.53
0.51,0.51,0.51,0.51,0.51
0.51,0.51,0.51,0.51,0.51
0.53,0.53,0.53,0.53,0.53
0.53,0.53,0.53,0.53,0.53
0.53,0.53,0.53,0.52,0.53
0.53,0.53,0.53,0.52,0.53
0.55,0.55,0.55,0.54,0.55
0.55,0.55,0.55,0.54,0.55
0.57,0.57,0.57,0.57,0.57
0.59,0.59,0.59,0.59,0.57
0.59,0.59,0.59,0.59,0.57
0.59,0.59,0.59,0.59,0.57
0.59,0.59,0.59,0.59,0.57
0.59,0.59,0.59,0.59,0.57
0.59,0.59,0.59,0.59,0.57
0.59,0.59,0.59,0.59,0.57
0.59,0.59,0.59,0.59,0.57
0.59,0.59,0.59,0.59,0.57
0.61,0.61,0.61,0.61,0.59
0.61,0.61,0.61,0.61,0.59
0.61,0.61,0.61,0.61,0.59
0.61,0.61,0.61,0.61,0.59
0.63,0.64,0.64,0.63,0.61
0.65,0.66,0.66,0.65,0.63
0.65,0.66,0.66,0.65,0.63
0.67,0.68,0.68,0.67,0.65
0.65,0.66,0.66,0.65,0.63
0.67,0.68,0.68,0.67,0.65
0.69,0.7,0.7,0.69,0.67
0.69,0.7,0.7,0.69,0.67
0.71,0.72,0.72,0.71,0.69
0.69,0.7,0.7,0.69,0.67
0.71,0.72,0.72,0.71,0.69
0.69,0.7,0.7,0.69,0.67
0.71,0.72,0.72,0.7,0.69
0.71,0.72,0.72,0.7,0.69
0.69,0.7,0.69,0.68,0.69
0.71,0.72,0.72,0.7,0.71
0.71,0.72,0.72,0.7,0.71
0.73,0.74,0.74,0.72,0.73
0.71,0.72,0.72,0.7,0.71
0.71,0.72,0.72,0.7,0.71
0.71,0.72,0.72,0.7,0.69
0.71,0.72,0.72,0.7,0.69
0.73,0.74,0.74,0.72,0.71
0.73,0.74,0.74,0.72,0.71
0.73,0.74,0.74,0.72,0.71
0.73,0.74,0.74,0.72,0.71
0.75,0.76,0.76,0.74,0.73
0.75,0.76,0.76,0.74,0.73
0.75,0.76,0.76,0.75,0.73
0.75,0.76,0.76,0.75,0.73
0.75,0.76,0.76,0.75,0.73
0.75,0.76,0.76,0.75,0.73
0.73,0.74,0.74,0.72,0.71
0.71,0.72,0.72,0.7,0.69
0.71,0.72,0.72,0.7,0.69
0.69,0.7,0.7,0.68,0.67
0.69,0.7,0.7,0.68,0.67
0.69,0.7,0.7,0.68,0.67
0.67,0.68,0.68,0.66,0.65
0.69,0.7,0.7,0.68,0.67
0.71,0.72,0.72,0.7,0.69
0.71,0.72,0.72,0.7,0.69
0.71,0.72,0.72,0.7,0.69
0.73,0.74,0.74,0.72,0.69
0.73,0.74,0.74,0.72,0.69
0.75,0.76,0.76,0.74,0.71
0.76,0.78,0.78,0.76,0.73
0.76,0.78,0.78,0.76,0.73
0.75,0.76,0.76,0.75,0.71
0.76,0.78,0.78,0.77,0.73
0.76,0.78,0.78,0.77,0.73
0.76,0.78,0.78,0.77,0.73
0.76,0.78,0.78,0.77,0.73
0.76,0.78,0.78,0.77,0.73
0.76,0.78,0.78,0.77,0.73
0.78,0.8,0.8,0.79,0.75
0.78,0.8,0.8,0.79,0.75
0.76,0.78,0.78,0.77,0.73
0.76,0.78,0.78,0.77,0.73
0.76,0.78,0.78,0.77,0.73
0.76,0.78,0.78,0.77,0.73
0.76,0.78,0.78,0.77,0.73
0.78,0.8,0.8,0.79,0.75
0.78,0.8,0.8,0.79,0.75
0.78,0.8,0.8,0.79,0.75
0.8,0.82,0.82,0.81,0.76
0.78,0.8,0.8,0.79,0.75
0.78,0.8,0.8,0.79,0.75
0.78,0.8,0.8,0.79,0.75
0.8,0.82,0.82,0.81,0.76
0.8,0.82,0.82,0.81,0.76
0.8,0.82,0.82,0.81,0.78
0.8,0.82,0.82,0.81,0.78
0.8,0.82,0.82,0.81,0.78
0.8,0.82,0.82,0.81,0.78
0.78,0.8,0.8,0.79,0.76
0.78,0.8,0.8,0.79,0.76
0.78,0.8,0.8,0.79,0.76
0.78,0.8,0.8,0.79,0.76
0.78,0.8,0.8,0.79,0.76
0.8,0.82,0.82,0.81,0.78
0.78,0.8,0.8,0.79,0.76
0.78,0.8,0.8,0.79,0.76
0.8,0.82,0.82,0.81,0.78
0.82,0.84,0.84,0.83,0.8
0.82,0.84,0.84,0.83,0.8
0.84,0.87,0.86,0.85,0.82
0.84,0.87,0.86,0.85,0.82
0.84,0.87,0.85,0.85,0.82
0.86,0.89,0.88,0.87,0.84
0.84,0.87,0.85,0.85,0.82
0.84,0.87,0.85,0.85,0.82
0.82,0.84,0.83,0.84,0.8
0.82,0.84,0.84,0.84,0.8
0.82,0.84,0.84,0.84,0.82
0.82,0.84,0.84,0.84,0.82
0.82,0.84,0.84,0.84,0.82
0.8,0.82,0.81,0.82,0.8
0.8,0.82,0.81,0.82,0.8
0.8,0.82,0.81,0.81,0.8
0.78,0.8,0.79,0.79,0.78
0.78,0.8,0.79,0.79,0.78
0.78,0.8,0.79,0.79,0.78
0.76,0.78,0.77,0.77,0.78
0.76,0.78,0.77,0.77,0.78
0.76,0.78,0.77,0.77,0.78
0.75,0.76,0.76,0.76,0.76
0.73,0.74,0.73,0.74,0.75
0.73,0.74,0.73,0.74,0.75
0.71,0.72,0.72,0.72,0.73
0.71,0.72,0.72,0.72,0.73
0.73,0.74,0.74,0.74,0.75
0.73,0.74,0.74,0.74,0.75
0.71,0.72,0.72,0.72,0.73
0.69,0.7,0.71,0.71,0.73
0.69,0.7,0.71,0.71,0.73
0.69,0.7,0.71,0.71,0.73
0.71,0.72,0.73,0.73,0.75
0.71,0.72,0.73,0.73,0.75
0.71,0.72,0.73,0.73,0.75
0.71,0.72,0.73,0.73,0.75
0.69,0.7,0.71,0.71,0.73
0.69,0.7,0.71,0.71,0.73
0.69,0.7,0.71,0.71,0.71
0.69,0.7,0.71,0.71,0.71
0.69,0.7,0.71,0.71,0.71
0.71,0.72,0.73,0.73,0.73
0.71,0.72,0.73,0.73,0.73
0.71,0.72,0.73,0.73,0.73
0.71,0.72,0.73,0.73,0.73
0.69,0.7,0.71,0.71,0.71
0.69,0.7,0.71,0.71,0.71
0.71,0.72,0.73,0.73,0.73
0.69,0.7,0.71,0.71,0.71
0.69,0.7,0.71,0.71,0.71
0.69,0.7,0.71,0.71,0.71
0.69,0.7,0.71,0.71,0.71
0.69,0.7,0.71,0.71,0.71
0.69,0.7,0.71,0.71,0.71
0.67,0.68,0.69,0.69,0.69
