baseline-CC,baseline-ACC,baseline-MS,baseline-DyS,real_baseline
0.5,0.49,0.49,0.49,0.5
0.5,0.49,0.49,0.49,0.5
0.5,0.49,0.49,0.49,0.5
0.5,0.49,0.49,0.49,0.5
0.5,0.49,0.49,0.49,0.5
0.5,0.49,0.49,0.49,0.5
0.49,0.48,0.48,0.48,0.49
0.48,0.47,0.47,0.47,0.48
0.49,0.48,0.48,0.48,0.49
0.49,0.48,0.48,0.48,0.49
0.49,0.48,0.48,0.48,0.49
0.5,0.49,0.49,0.49,0.5
0.5,0.49,0.49,0.49,0.5
0.5,0.49,0.49,0.49,0.5
0.5,0.49,0.49,0.49,0.5
0.49,0.48,0.48,0.48,0.49
0.5,0.49,0.49,0.49,0.5
0.5,0.49,0.49,0.49,0.5
0.49,0.48,0.48,0.48,0.49
0.5,0.49,0.49,0.49,0.5
0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5
0.5,0.49,0.49,0.49,0.5
0.49,0.48,0.48,0.48,0.49
0.48,0.47,0.47,0.47,0.48
0.48,0.47,0.47,0.47,0.48
0.48,0.47,0.47,0.47,0.48
0.49,0.48,0.48,0.48,0.49
0.48,0.47,0.47,0.47,0.48
0.48,0.47,0.47,0.47,0.48
0.48,0.47,0.47,0.47,0.48
0.48,0.47,0.47,0.47,0.48
0.48,0.47,0.47,0.47,0.49
0.48,0.47,0.47,0.47,0.49
0.49,0.48,0.48,0.48,0.5
0.49,0.48,0.48,0.48,0.5
0.49,0.48,0.48,0.48,0.5
0.49,0.48,0.48,0.48,0.5
0.49,0.48,0.48,0.48,0.5
0.49,0.48,0.48,0.48,0.5
0.5,0.49,0.49,0.49,0.5
0.5,0.49,0.49,0.49,0.5
0.5,0.49,0.49,0.49,0.5
0.49,0.48,0.48,0.48,0.49
0.48,0.47,0.47,0.47,0.48
0.48,0.47,0.47,0.47,0.48
0.48,0.47,0.47,0.47,0.48
0.48,0.47,0.47,0.47,0.48
0.48,0.47,0.47,0.47,0.48
0.47,0.46,0.46,0.46,0.47
0.47,0.46,0.46,0.46,0.47
0.47,0.46,0.46,0.46,0.47
0.46,0.45,0.45,0.45,0.46
0.46,0.45,0.45,0.45,0.46
0.45,0.44,0.44,0.43,0.45
0.46,0.45,0.45,0.45,0.46
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.45,0.45
0.47,0.46,0.46,0.46,0.46
0.48,0.47,0.47,0.47,0.47
0.49,0.48,0.48,0.48,0.48
0.49,0.48,0.48,0.48,0.48
0.49,0.48,0.48,0.48,0.48
0.49,0.48,0.48,0.48,0.48
0.49,0.48,0.48,0.48,0.48
0.48,0.47,0.47,0.47,0.47
0.48,0.47,0.47,0.47,0.47
0.49,0.48,0.48,0.48,0.48
0.48,0.47,0.47,0.47,0.47
0.47,0.46,0.46,0.45,0.46
0.47,0.46,0.46,0.45,0.46
0.47,0.46,0.46,0.45,0.46
0.46,0.45,0.45,0.44,0.45
0.47,0.46,0.46,0.45,0.46
0.47,0.46,0.46,0.45,0.46
0.47,0.46,0.46,0.45,0.46
0.46,0.45,0.45,0.44,0.45
0.47,0.46,0.46,0.45,0.46
0.47,0.46,0.46,0.45,0.46
0.48,0.47,0.47,0.47,0.47
0.48,0.47,0.47,0.47,0.47
0.48,0.47,0.47,0.47,0.47
0.48,0.47,0.47,0.47,0.47
0.49,0.48,0.48,0.47,0.48
0.48,0.47,0.47,0.46,0.47
0.49,0.48,0.48,0.47,0.48
0.48,0.47,0.47,0.46,0.47
0.48,0.47,0.47,0.46,0.47
0.47,0.46,0.46,0.45,0.46
0.48,0.47,0.47,0.46,0.47
0.47,0.46,0.46,0.45,0.46
0.47,0.46,0.46,0.45,0.46
0.47,0.46,0.46,0.45,0.46
0.48,0.47,0.47,0.46,0.47
0.48,0.47,0.47,0.46,0.47
0.48,0.47,0.47,0.46,0.47
0.48,0.47,0.47,0.46,0.47
0.48,0.47,0.47,0.46,0.47
0.48,0.47,0.47,0.46,0.47
0.48,0.47,0.47,0.46,0.47
0.48,0.47,0.47,0.46,0.46
0.47,0.46,0.46,0.45,0.45
0.48,0.47,0.47,0.46,0.46
0.47,0.46,0.46,0.45,0.45
